"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_01922",0,NA,NA,NA,NA,NA
"AENJPLPP_01923",0,NA,NA,NA,NA,NA
"AENJPLPP_01924",0,NA,NA,NA,NA,NA
"AENJPLPP_01925",0,NA,NA,NA,NA,NA
"AENJPLPP_01926",0,NA,NA,NA,NA,NA
"AENJPLPP_01927",0,NA,NA,NA,NA,NA
"AENJPLPP_01928",0.446560850553102,1.18478982571022,4.03559030090369,0.293585259495968,0.769074840879829,0.999399299569476
"AENJPLPP_01929",0,NA,NA,NA,NA,NA
"AENJPLPP_01930",0,NA,NA,NA,NA,NA
"AENJPLPP_01931",585.124876943597,0.164883004780785,1.85423931862551,0.0889221812549026,0.929143755287864,0.999399299569476
"AENJPLPP_01932",0,NA,NA,NA,NA,NA
"AENJPLPP_01933",0,NA,NA,NA,NA,NA
"AENJPLPP_01934",8.15730696774065,-2.52088501085353,2.98056557798651,-0.845774046869482,0.397678806266661,0.999399299569476
"AENJPLPP_01935",685.016459254994,1.26939347146162,1.83269500151248,0.692637602227334,0.488537006440048,0.999399299569476
"AENJPLPP_01936",12.7478922512012,-0.345197287063754,3.37612342217781,-0.102246643234707,0.91856090577861,0.999399299569476
"AENJPLPP_01937",0,NA,NA,NA,NA,NA
"AENJPLPP_01938",0,NA,NA,NA,NA,NA
"AENJPLPP_01939",25.9094427873727,8.36191412833793,3.18864589517343,2.62240286417352,0.00873121531338314,0.453150377532009
"AENJPLPP_01940",21.485622300731,0.645849209640477,2.75919655521524,0.234071475777881,0.814929489879438,0.999399299569476
"AENJPLPP_01941",76.9092796557969,-5.29614353182356,2.46887002443317,-2.14516903660795,0.0319393342871558,0.74182652126676
"AENJPLPP_01942",0,NA,NA,NA,NA,NA
"AENJPLPP_01943",0,NA,NA,NA,NA,NA
"AENJPLPP_01944",0,NA,NA,NA,NA,NA
"AENJPLPP_01945",8.96982509497651,-2.55783511056757,3.37120346959193,-0.758730564215154,NA,NA
"AENJPLPP_01946",0,NA,NA,NA,NA,NA
"AENJPLPP_01947",185.515350730071,0.222368832408293,1.90039723956893,0.117011763529363,0.90685073157254,0.999399299569476
"AENJPLPP_01948",39.5124746932755,8.97057041666556,2.72232014556513,3.29519304747435,0.000983540881789824,0.217608420095999
"AENJPLPP_01949",0,NA,NA,NA,NA,NA
